Handle,Title,"Body (HTML)",Vendor,"Standardized Product Type","Custom Product Type",Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Price","Variant Compare At Price","Image Src"
camelbak-insulated-water-bottle-podium-chill-21oz-cayman,"CamelBak Insulated Water Bottle Podium Chill 21oz Cayman","The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.
 

FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides




SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,50,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1300403062.jpg?v=1581541373
camelbak-podium-chill-21-oz-anemone-water-bottle,"CamelBak Podium Chill 21 oz Anemone Water Bottle","The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.





FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,3,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/item_XXL_31938098_117590989.jpg?v=1581711573
camelbak-podium-chill-21-oz-prime-purple,"CamelBak Podium Chill 21 oz Prime Purple Water Bottle","The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.
 

FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides




SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,3,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1300501062.jpg?v=1581541405
camelbak-podium-chill-21-oz-periwinkle,"CamelBak Podium Chill 21 oz Periwinkle","DESCRIPTION

The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,0,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1300503062.jpg?v=1581541403
camelbak-podium-chill-21-oz-flamingo-water-bottle,"CamelBak Podium Chill 21 oz Flamingo Water Bottle","DESCRIPTION

The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,39,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1300603062.jpg?v=1581541401
camelbak-podium-chill-21-oz-power-pink-water-bottle,"CamelBak Podium Chill 21 oz Power Pink Water Bottle","DESCRIPTION

The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,107,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1300604062.jpg?v=1581541404
camelbak-podium-chill-21-oz-poppy,"CamelBak Podium Chill 21 oz Poppy Water Bottle","DESCRIPTION

The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,224,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1300801062.jpg?v=1581541404
camelbak-podium-chill-21oz-carbon-water-bottle,"CamelBak Podium Chill 21 oz Carbon Water Bottle","DESCRIPTION

The 21 fl. oz. CamelBak Podium Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Removable nozzle for easy cleaning
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:620ml/21 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:7 x 7 x 24 cm / 2.75 x 2.75 x 9.5 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:113 g / 4 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,3,continue,70.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/52470.jpg?v=1581541400
camelbak-eddy-1l-sky-blue,"CamelBak Water Bottle eddy 1L Sky Blue","Description
Enjoy spill-proof sipping at work or on the trail with the 0.6-liter CamelBak eddy® water bottle. 100% free of BPA, BPS and BPF.
Features

Redesigned cap and bite valve provide faster flow and enhanced durability
Flip, Bite and Sip. No tipping required (though possible: just remove the straw)
Sleek shape fits in the hand and most cup holders
Dishwasher Safe: All parts are top-rack dishwasher safe
Easy to carry: Integrated loop handle makes it easy to clip a carabiner or carry with the crook of a finger
Wide-mouth opening is easy to fill with ice and water and a breeze to clean

Specifications



Capacity:.1L/32 fl oz




Cap Material:BPA-Free Polypropylene. The CamelBak Big Bite™ Valve is made from medical grade silicone.




Closure:Spill-Proof




Collection:Daily Hydration




Activity:Everyday &amp; Outdoor




BPA/BPS/BPF Free:Yes




Dimensions:8.9 x 8.9 x 25.4 cm / 3.5 x 3.5 x 10 in




Material:Eastman Tritan™ Copolyester. Tritan makes the eddy® clear, vibrant, durable, dishwasher safe and 100% BPA-Free.




Weight:170 g / 6 oz","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,3,continue,95.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/53621.jpg?v=1581541416
camelbak-eddy-kids-accessory-bite-valve-multi-pack,"CamelBak eddy Kids Accessory Bite Valve Multi-pack","Camelbak Eddy Kids Bottle replacement Bite Valves - latest improved version - Improved anti spill bite valve - Suitable for all Camelbak Eddy Kids bottles - child safe yet easy to remove - Improved anti spill bite valve - Suitable for all Camelbak Eddy Kids bottles - child safe yet easy to remove for cleaning - BPA Free - dishwasher safe (please note colours/patterns may fade over time) - Not for children under 3 years - Suitable for Eddy Kids bottles only - Supplied as single item (multipack option of 4 also available) - Please Note: The self sealing silicone bite valve can sometimes seal tightly before first use. To open, squeeze the bite valve and twist and roll between your fingertips. This should loosen the seal and open it up for drinking. - These are not bite proof and will wear with use. This can cause leakage as they wear out.Personalize your eddy® Kids bottle with 4 colorful, child-safe bite valves.

Features


Includes 4 colored kids’ bite valves
Child-safe and easy to clean
One-piece silicone bite valve self-seals to prevent leaks
All parts are top-rack dishwasher safe

Specifications

 




COLLECTION:Bottle Accessories




ACTIVITY:Accessories




BPA/BPS/BPF FREE:Yes




MATERIAL:Medical-grade Silicone","Tactical Trading","Apparel & Accessories > Clothing",toddlerbottles,true,,,,,shopify,5,continue,75.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/91018.jpg?v=1581541353
camelbak-chute-mag-1l-sea-glass,"CamelBak Chute Mag 1L Sea Glass","DESCRIPTION

The versatile and well-loved Chute® bottle has been improved to feature a NEW magnetic top that easily stows the cap. Our most popular size, the 32 oz, is perfect for all day hydration wherever you're headed. Drink freely from the Chute® Mag thanks to an angled spout that provides a high flow of water without sloshing or spilling. This durable and leak-proof favorite is still 100% free of BPA, BPS and BPF and now even better at keeping the cap out of the way for easy, one-handed drinking or pouring.




FEATURES


Magnetic Handle: Keeps the cap stowed while drinking
Angled Spout: Provides an ergonomic drink interface that delivers a high flow of water without sloshing or spilling
Comfortable To Carry: Handle designed to comfortably carry a full bottle with two fingers
Internal Cap Threads: No more drinking off those uncomfortable bottle threads
Dishwasher Safe: All parts are top-rack dishwasher safe
Wide-Mouth Opening: Easy to fill with ice and water and a breeze to clean
BPA, BPS &amp; BPF Free: Taste your beverage, not the bottle





SPECIFICATIONS





CAPACITY:1L/32 fl oz




CAPMATERIAL:BPA-Free Polypropylene




CLOSURE:Leak-Proof Magnetic Cap




COLLECTION:Daily Hydration




ACTIVITY:Everyday &amp; Outdoor




USER:Unisex




BPA/BPS/BPF FREE:Yes




DIMENSIONS:9.5 x 9.5 x 24.5 cm / 3.7 x 3.7 x 9.6 in




MATERIAL:Eastman Tritan™ Copolyester. Tritan makes the Chute® Mag clear, vibrant, durable, dishwasher safe and 100% BPA-Free.




WEIGHT:192 g / 6.8 oz







FEATURED TECHNOLOGY



CHUTE® MAG MAGNETIC CAP
The Chute® Mag cap features a magnet top to keep the cap out of the way while you are drinking. 



CHUTE® MAG CARRY LOOP
The durable and convenient carry loop is perfect for on the go hydration. It is easy to clip a carabiner or carry with a finger.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,0,continue,94.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1513402001.jpg?v=1581541314
camelbak-eddy-glass-7l-black-steel,"CamelBak Water Bottle Eddy Glass .7L Black Steel","DESCRIPTION

A beautiful bottle made from naturally BPA-Free and lead-free glass. The eddy® Glass .7L water bottle won’t retain odors or tastes, so you always get clear, clean hydration that’s good to go. You can sip without tipping thanks to our patented flip-top bite valve technology. The whole package is wrapped in a stylish silicone sleeve that adds protection to potential impact areas. Available in 5 colors. Dishwasher safe.




FEATURES


Silicone sleeve adds extra protection to potential impact areas
As with all glass products, the eddy Glass bottle could break if dropped
No tipping required. Just flip open the bite valve and sip.
Durable, easy to carry and spill proof
Dishwasher Safe: All parts are top-rack dishwasher safe
Wide-mouth opening is easy to fill with ice and water and a breeze to clean





SPECIFICATIONS





CAPACITY:.7L/24 fl oz




CAPMATERIAL:BPA-Free Polypropylene. The CamelBak Big Bite™ Valve is made from medical grade silicone.




CLOSURE:Spill-Proof




COLLECTION:Daily Hydration




ACTIVITY:Glass Bottles




BPA/BPS/BPF FREE:Yes




DIMENSIONS:8.3 x 8.3 x 26.6 cm / 3.27 x 3.27 x 10.51 in




MATERIAL:Naturally BPA-Free France Glass with Silicone Sleeve




WEIGHT:521 g / 18.4 oz












FEATURED TECHNOLOGY



CAP AND BITE VALVE
Flip, bite and sip. Redesigned cap and bite valve provide faster flow and enhanced durability.



EASY TO CARRY
On-the-go hydration: Integrated loop handle makes it easy to clip a carabiner or carry with the crook of a finger.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,3,continue,140.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1275001070.jpg?v=1581541416
camelbak-water-bottle-eddy-glass-7l-butterfly,"CamelBak Eddy Glass Water Bottle .7L Butterfly","DESCRIPTION

A beautiful bottle made from naturally BPA-Free and lead-free glass. The eddy® Glass .7L water bottle won’t retain odors or tastes, so you always get clear, clean hydration that’s good to go. You can sip without tipping thanks to our patented flip-top bite valve technology. The whole package is wrapped in a stylish silicone sleeve that adds protection to potential impact areas. Available in 5 colors. Dishwasher safe.





FEATURES


Silicone sleeve adds extra protection to potential impact areas
As with all glass products, the eddy Glass bottle could break if dropped
No tipping required. Just flip open the bite valve and sip.
Durable, easy to carry and spill proof
Dishwasher Safe: All parts are top-rack dishwasher safe
Wide-mouth opening is easy to fill with ice and water and a breeze to clean





SPECIFICATIONS





CAPACITY:.7L/24 fl oz




CAPMATERIAL:BPA-Free Polypropylene. The CamelBak Big Bite™ Valve is made from medical grade silicone.




CLOSURE:Spill-Proof




COLLECTION:Daily Hydration




ACTIVITY:Glass Bottles




BPA/BPS/BPF FREE:Yes




DIMENSIONS:8.3 x 8.3 x 26.6 cm / 3.27 x 3.27 x 10.51 in




MATERIAL:Naturally BPA-Free France Glass with Silicone Sleeve




WEIGHT:521 g / 18.4 oz












FEATURED TECHNOLOGY



CAP AND BITE VALVE
Flip, bite and sip. Redesigned cap and bite valve provide faster flow and enhanced durability.



EASY TO CARRY
On-the-go hydration: Integrated loop handle makes it easy to clip a carabiner or carry with the crook of a finger.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,5,continue,140.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/camelbak-main_grande_6549a1b2-8c86-4348-80f1-153da78aa24f.jpg?v=1581541334
camelbak-forge-vacuum-12oz-blaze-water-bottle,"CamelBak Water Bottle Forge Vacuum 12oz Blaze","DESCRIPTION

Forge ahead without spills on early-morning rides. Sometimes water just isn’t enough—that’s why we reinvented the travel mug for a better on-the-go coffee and tea experience. The double-walled, vacuum-insulated steel vessel keeps 12 oz. of coffee or tea piping hot for 6 hours, with an impact cap that prevents dents or cracks if you drop it. When you need to keep your eyes on the trail, the self-sealing cap lets you drink one-handed, and the smaller 12 oz. design makes it easy to toss in your pack without worrying about leaks or spills. For frequent sipping, just press the top button to lock the cap open. The cap won’t collect grime, either—just pop up the arms for easy cleaning in the sink or dishwasher.




FEATURES


One-handed self-sealing lever
Leak-proof closure
Lock-open button for frequent sipping
Arms flip up for easy cleaning
Vacuum insulation stays hot 6 hours
Impact cap helps protect against accidental drops





SPECIFICATIONS





CAPACITY:.4L/12 fl oz




CAPMATERIAL:BPA-Free ABS




CLOSURE:Leak-Proof




COLLECTION:Hot Beverages




ACTIVITY:Travel Mugs




BPA/BPS/BPF FREE:Yes




DIMENSIONS:10.7 x 7 x 19 cm / 4.25 x 2.75 x 7.48 in




MATERIAL:18/8 Stainless Steel




WEIGHT:205 g / 7.2 oz","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,30,continue,160.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/318659.jpg?v=1581541423
camelbak-podium-big-chill-25-oz-water-bottle-anemone,"CamelBak Water Bottle Podium Big Chill 25 oz Anemone","DESCRIPTION

The 25 fl. oz. CamelBak Podium Big Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling. 100% free of BPA, BPS and BPF.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Large 25 oz (750ml) water capacity
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
Removable nozzle for easy cleaning
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:750ml/25 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:8 x 8 x 27 cm / 3 x 3 x 10.75 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:148 g / 4.8 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,50,continue,80.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1301405075_d9d7f38c-c811-4c02-8be7-d49aea4ca8b2.jpg?v=1581541424
camelbak-podium-big-chill-25-oz-water-bottle-breakaway-blue,"CamelBak Water Bottle Podium Big Chill 25 oz Breakaway Blue","DESCRIPTION

The 25 fl. oz. CamelBak Podium Big Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling. 100% free of BPA, BPS and BPF.





FEATURES

Double-wall construction keeps water cold twice as long as regular sport bottles
Large 25 oz (750ml) water capacity
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
Removable nozzle for easy cleaning
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides




SPECIFICATIONS





CAPACITY:750ml/25 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:8 x 8 x 27 cm / 3 x 3 x 10.75 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:148 g / 4.8 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,50,continue,80.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/52433_e65a3c51-d0af-42d2-8cf6-1c06babec831.jpg?v=1581541424
camelbak-water-bottle-podium-big-chill-25-oz-carbon,"CamelBak Water Bottle Podium Big Chill 25 oz Carbon","DESCRIPTION

The 25 fl. oz. CamelBak Podium Big Chill Insulated Water Bottle uses double-walled construction to keep water cold long after you start pedaling. 100% free of BPA, BPS and BPF.




FEATURES


Double-wall construction keeps water cold twice as long as regular sport bottles
Large 25 oz (750ml) water capacity
Innovative, self-sealing Jet Valve™ eliminates splatters and spills
Lightweight, easy-squeeze bottle delivers the right flow to quench your thirst
Removable nozzle for easy cleaning
TruTaste™ polypropylene with HydroGuard™ lets you taste your water, not your bottle
Positive lockout for leakproof transport
Wide-mouth opening is easy to fill with ice and water and a breeze to clean
Keeps warm beverages warm during cool weather rides





SPECIFICATIONS





CAPACITY:750ml/25 fl oz




CAPMATERIAL:BPA-Free TruTaste™ Polypropylene. Bite Valve Material: The Jet Valve™ is made from medical grade, self-sealing silicone




CLOSURE:Leak-Proof




COLLECTION:Bike &amp; Sport Insulated




ACTIVITY:Sport &amp; Bike




BPA/BPS/BPF FREE:Yes




DIMENSIONS:8 x 8 x 27 cm / 3 x 3 x 10.75 in




MATERIAL:BPA-Free TruTaste™ Polypropylene




WEIGHT:148 g / 4.8 oz







FEATURED TECHNOLOGY



JET VALVE
The self-sealing valve delivers a high flow of water and eliminates annoying drips and spills. Positive lockout for leakproof transport.



EASY TO SQUEEZE
Podium's light-weight ergonomic design offers excellent squeezability without compromising grip. Experience less splatter and spills while you maintain focus on the road ahead.","Tactical Trading","Apparel & Accessories > Clothing","Water Bottles",true,,,,,shopify,3,continue,80.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/52467_b0449ad6-8d24-4282-a19f-d757fa1e9e86.jpg?v=1581541425
